INVOICE_ID;ORDER_ID;TAX_ID;ISSUE_DATE
14957;14957;17465453427;2024-09-05 00:00:00
14958;14958;66169467281;2024-09-05 00:00:00
14959;14959;85771812390;2024-09-05 00:00:00
14960;14960;27817122449;2024-09-05 00:00:00
14961;14961;36502481946;2024-09-05 00:00:00
14962;14962;91845924911;2024-09-05 00:00:00
14963;14963;35790187862;2024-09-05 00:00:00
14964;14964;80175590530;2024-09-05 00:00:00
14965;14965;39564704527;2024-09-05 00:00:00
14966;14966;10572640771;2024-09-05 00:00:00
14967;14967;77665603209;2024-09-05 00:00:00
14968;14968;06812750776;2024-09-05 00:00:00
14969;14969;53610754202;2024-09-05 00:00:00
14970;14970;80364623507;2024-09-05 00:00:00
14971;14971;27516859248;2024-09-05 00:00:00
14972;14972;88449112366;2024-09-05 00:00:00
14973;14973;80014637475;2024-09-05 00:00:00
14974;14974;28627078513;2024-09-05 00:00:00
14975;14975;39448152809;2024-09-05 00:00:00
14976;14976;26829249618;2024-09-05 00:00:00
14977;14977;07026297392;2024-09-05 00:00:00
14978;14978;25282618267;2024-09-05 00:00:00
14979;14979;80002027892;2024-09-05 00:00:00
14980;14980;83997177222;2024-09-05 00:00:00
14981;14981;55215247050;2024-09-05 00:00:00
14982;14982;11302554256;2024-09-05 00:00:00
14983;14983;43069927610;2024-09-05 00:00:00
14984;14984;28544436893;2024-09-05 00:00:00
14985;14985;58496572477;2024-09-05 00:00:00
14986;14986;69838476399;2024-09-05 00:00:00
14987;14987;72894143301;2024-09-05 00:00:00
14988;14988;42862728336;2024-09-05 00:00:00
14989;14989;68369659770;2024-09-05 00:00:00
14990;14990;86099814564;2024-09-05 00:00:00
14991;14991;05915485034;2024-09-05 00:00:00
14992;14992;43630839785;2024-09-05 00:00:00
14993;14993;67260123560;2024-09-05 00:00:00
14994;14994;26676938651;2024-09-05 00:00:00
14995;14995;06222649811;2024-09-05 00:00:00
14996;14996;55350545825;2024-09-05 00:00:00
14997;14997;38674392090;2024-09-05 00:00:00
14998;14998;10933261271;2024-09-05 00:00:00
14999;14999;08732267383;2024-09-05 00:00:00
15000;15000;75947033579;2024-09-05 00:00:00
15001;15001;29694032473;2024-09-05 00:00:00
15002;15002;56096222968;2024-09-05 00:00:00
15003;15003;48862892381;2024-09-05 00:00:00
15004;15004;87227655536;2024-09-05 00:00:00
15005;15005;65413304989;2024-09-05 00:00:00
15006;15006;01535730281;2024-09-05 00:00:00
15007;15007;80408982854;2024-09-05 00:00:00
15008;15008;59696750063;2024-09-05 00:00:00
15009;15009;60169109216;2024-09-05 00:00:00
15010;15010;91493518261;2024-09-05 00:00:00
15011;15011;91710488398;2024-09-05 00:00:00
15012;15012;14310556430;2024-09-05 00:00:00
15013;15013;75451408801;2024-09-05 00:00:00
15014;15014;92318808557;2024-09-05 00:00:00
15015;15015;77691541813;2024-09-05 00:00:00
15016;15016;54777972018;2024-09-05 00:00:00
15017;15017;07352286400;2024-09-05 00:00:00
15018;15018;73513087086;2024-09-05 00:00:00
15019;15019;32571334678;2024-09-05 00:00:00
15020;15020;39732714601;2024-09-05 00:00:00
15021;15021;06984080273;2024-09-05 00:00:00
15022;15022;37641176017;2024-09-05 00:00:00
15023;15023;23227372409;2024-09-05 00:00:00
15024;15024;34628262741;2024-09-05 00:00:00
15025;15025;97780168159;2024-09-05 00:00:00
15026;15026;37391601247;2024-09-05 00:00:00
15027;15027;24725095031;2024-09-05 00:00:00
15028;15028;13108096991;2024-09-05 00:00:00
15029;15029;43191878007;2024-09-05 00:00:00
15030;15030;15173385313;2024-09-05 00:00:00
15031;15031;77566902217;2024-09-05 00:00:00
15032;15032;56437391266;2024-09-05 00:00:00
15033;15033;72518616658;2024-09-05 00:00:00
15034;15034;68164693977;2024-09-05 00:00:00
15035;15035;58961650881;2024-09-05 00:00:00
15036;15036;71671437421;2024-09-05 00:00:00
15037;15037;55958300890;2024-09-05 00:00:00
15038;15038;86005373146;2024-09-05 00:00:00
15039;15039;80135375099;2024-09-05 00:00:00
15040;15040;58254301220;2024-09-05 00:00:00
15041;15041;84939265668;2024-09-05 00:00:00
15042;15042;07163474147;2024-09-05 00:00:00
15043;15043;68497025012;2024-09-05 00:00:00
15044;15044;91261209294;2024-09-05 00:00:00
15045;15045;86637755158;2024-09-05 00:00:00
15046;15046;15498548678;2024-09-05 00:00:00
15047;15047;38260786121;2024-09-05 00:00:00
15048;15048;70586872620;2024-09-05 00:00:00
15049;15049;73932583871;2024-09-05 00:00:00
15050;15050;16171553848;2024-09-05 00:00:00
15051;15051;47726828567;2024-09-05 00:00:00
15052;15052;12267632507;2024-09-05 00:00:00
15053;15053;91089498023;2024-09-05 00:00:00
15054;15054;38525605606;2024-09-05 00:00:00
15055;15055;58069027994;2024-09-05 00:00:00
15056;15056;64929312278;2024-09-05 00:00:00
15057;15057;04042298453;2024-09-05 00:00:00
15058;15058;91460504600;2024-09-05 00:00:00
15059;15059;79571138339;2024-09-05 00:00:00
15060;15060;89521594772;2024-09-05 00:00:00
15061;15061;82094527425;2024-09-05 00:00:00
15062;15062;19166250435;2024-09-05 00:00:00
15063;15063;04668029659;2024-09-05 00:00:00
15064;15064;68763765506;2024-09-05 00:00:00
15065;15065;31111147969;2024-09-05 00:00:00
15066;15066;55386281744;2024-09-05 00:00:00
15067;15067;45291336148;2024-09-05 00:00:00
15068;15068;41705327616;2024-09-05 00:00:00
15069;15069;18844417305;2024-09-05 00:00:00
15070;15070;37829469963;2024-09-05 00:00:00
15071;15071;47356049961;2024-09-05 00:00:00
15072;15072;30519425877;2024-09-05 00:00:00
15073;15073;63470073344;2024-09-05 00:00:00
15074;15074;15813924132;2024-09-05 00:00:00
15075;15075;27806382953;2024-09-05 00:00:00
15076;15076;70347599057;2024-09-05 00:00:00
15077;15077;19898003191;2024-09-05 00:00:00
15078;15078;71299606667;2024-09-05 00:00:00
15079;15079;72766380407;2024-09-05 00:00:00
15080;15080;68344587986;2024-09-05 00:00:00
15081;15081;70135012466;2024-09-05 00:00:00
15082;15082;74973588283;2024-09-05 00:00:00
15083;15083;50121968452;2024-09-05 00:00:00
15084;15084;14696949663;2024-09-05 00:00:00
15085;15085;81421186398;2024-09-05 00:00:00
15086;15086;75249095746;2024-09-05 00:00:00
15087;15087;92360606102;2024-09-05 00:00:00
15088;15088;07024914065;2024-09-05 00:00:00
15089;15089;68330597600;2024-09-05 00:00:00
15090;15090;33981958639;2024-09-05 00:00:00
15091;15091;57193373289;2024-09-05 00:00:00
15092;15092;35260410110;2024-09-05 00:00:00
15093;15093;28238904156;2024-09-05 00:00:00
15094;15094;97065200391;2024-09-05 00:00:00
15095;15095;28030612215;2024-09-05 00:00:00
15096;15096;27772782895;2024-09-05 00:00:00
15097;15097;70049961416;2024-09-05 00:00:00
15098;15098;31728317771;2024-09-05 00:00:00
15099;15099;91297861361;2024-09-05 00:00:00
15100;15100;66779173001;2024-09-05 00:00:00
15101;15101;81916235288;2024-09-05 00:00:00
15102;15102;87051033808;2024-09-05 00:00:00
15103;15103;92525227364;2024-09-05 00:00:00
15104;15104;02767543311;2024-09-05 00:00:00
15105;15105;13477143251;2024-09-05 00:00:00
15106;15106;82948568301;2024-09-05 00:00:00
15107;15107;14217316950;2024-09-05 00:00:00
15108;15108;47261697181;2024-09-05 00:00:00
15109;15109;48791616270;2024-09-05 00:00:00
15110;15110;14803062430;2024-09-05 00:00:00
15111;15111;13014013227;2024-09-05 00:00:00
15112;15112;75898138569;2024-09-05 00:00:00
15113;15113;98845108563;2024-09-05 00:00:00
15114;15114;59901696248;2024-09-05 00:00:00
15115;15115;72760348180;2024-09-05 00:00:00
15116;15116;71938693543;2024-09-05 00:00:00
15117;15117;70667631015;2024-09-05 00:00:00
15118;15118;75963290537;2024-09-05 00:00:00
15119;15119;44133437912;2024-09-05 00:00:00
15120;15120;36644257109;2024-09-05 00:00:00
15121;15121;87740717185;2024-09-05 00:00:00
15122;15122;42195550955;2024-09-05 00:00:00
15123;15123;01778254754;2024-09-05 00:00:00
15124;15124;25110120303;2024-09-05 00:00:00
15125;15125;48709345370;2024-09-05 00:00:00
15126;15126;79069021536;2024-09-05 00:00:00
15127;15127;97412624631;2024-09-05 00:00:00
15128;15128;12640089457;2024-09-05 00:00:00
15129;15129;19257776519;2024-09-05 00:00:00
15130;15130;08934071690;2024-09-05 00:00:00
15131;15131;83149635078;2024-09-05 00:00:00
15132;15132;07326803496;2024-09-05 00:00:00
15133;15133;27420448270;2024-09-05 00:00:00
15134;15134;48502041215;2024-09-05 00:00:00
15135;15135;33804295390;2024-09-05 00:00:00
15136;15136;95078342868;2024-09-05 00:00:00
15137;15137;71490606990;2024-09-05 00:00:00
15138;15138;21090703548;2024-09-05 00:00:00
15139;15139;17413300060;2024-09-05 00:00:00
15140;15140;93335340400;2024-09-05 00:00:00
15141;15141;81393993421;2024-09-05 00:00:00
15142;15142;65875638957;2024-09-05 00:00:00
15143;15143;22054904859;2024-09-05 00:00:00
15144;15144;31635152311;2024-09-05 00:00:00
15145;15145;58295397004;2024-09-05 00:00:00
15146;15146;68322876749;2024-09-05 00:00:00
15147;15147;97340763694;2024-09-05 00:00:00
15148;15148;70390371241;2024-09-05 00:00:00
15149;15149;62016793979;2024-09-05 00:00:00
15150;15150;70553517379;2024-09-05 00:00:00
15151;15151;12359450590;2024-09-05 00:00:00
15152;15152;57221067721;2024-09-05 00:00:00
15153;15153;07072579344;2024-09-05 00:00:00
15154;15154;61408068339;2024-09-05 00:00:00
15155;15155;18917329805;2024-09-05 00:00:00
15156;15156;40548441308;2024-09-05 00:00:00
15157;15157;43723026227;2024-09-05 00:00:00
15158;15158;79324476595;2024-09-05 00:00:00
15159;15159;92929618769;2024-09-05 00:00:00
15160;15160;36336077164;2024-09-05 00:00:00
15161;15161;70897543167;2024-09-05 00:00:00
15162;15162;63195953776;2024-09-05 00:00:00
15163;15163;97788191478;2024-09-05 00:00:00
15164;15164;90753915475;2024-09-05 00:00:00
15165;15165;21140235741;2024-09-05 00:00:00
15166;15166;16151534022;2024-09-05 00:00:00
15167;15167;27854687126;2024-09-05 00:00:00
15168;15168;65367123705;2024-09-05 00:00:00
15169;15169;00595380384;2024-09-05 00:00:00
15170;15170;03954475434;2024-09-05 00:00:00
15171;15171;23212778044;2024-09-05 00:00:00
15172;15172;58547708717;2024-09-05 00:00:00
15173;15173;93309087851;2024-09-05 00:00:00
15174;15174;57088227671;2024-09-05 00:00:00
15175;15175;03594899898;2024-09-05 00:00:00
15176;15176;52696502732;2024-09-05 00:00:00
15177;15177;62953023382;2024-09-05 00:00:00
15178;15178;69139243714;2024-09-05 00:00:00
15179;15179;95512042019;2024-09-05 00:00:00
15180;15180;77936495668;2024-09-05 00:00:00
15181;15181;00763686043;2024-09-05 00:00:00
15182;15182;48836480074;2024-09-05 00:00:00
15183;15183;96680155144;2024-09-05 00:00:00
15184;15184;79732033532;2024-09-05 00:00:00
15185;15185;59364768586;2024-09-05 00:00:00
15186;15186;57301443757;2024-09-05 00:00:00
15187;15187;74680981532;2024-09-05 00:00:00
15188;15188;36467516259;2024-09-05 00:00:00
15189;15189;93867913588;2024-09-05 00:00:00
15190;15190;04983936191;2024-09-05 00:00:00
15191;15191;95920281822;2024-09-05 00:00:00
15192;15192;65467650815;2024-09-05 00:00:00
15193;15193;82817739141;2024-09-05 00:00:00
15194;15194;97767120658;2024-09-05 00:00:00
15195;15195;05281933001;2024-09-05 00:00:00
15196;15196;71152141853;2024-09-05 00:00:00
15197;15197;61475865325;2024-09-05 00:00:00
15198;15198;59178077631;2024-09-05 00:00:00
15199;15199;56994507394;2024-09-05 00:00:00
15200;15200;41236251471;2024-09-05 00:00:00
15201;15201;15633258785;2024-09-05 00:00:00
15202;15202;97083134105;2024-09-05 00:00:00
15203;15203;75033603150;2024-09-05 00:00:00
15204;15204;94458367671;2024-09-05 00:00:00
15205;15205;22126837372;2024-09-05 00:00:00
15206;15206;96916980453;2024-09-05 00:00:00
15207;15207;47292190783;2024-09-05 00:00:00
15208;15208;42125230516;2024-09-05 00:00:00
15209;15209;06654193846;2024-09-05 00:00:00
15210;15210;76156968701;2024-09-05 00:00:00
15211;15211;49855542923;2024-09-05 00:00:00
15212;15212;82492957358;2024-09-05 00:00:00
15213;15213;07032993453;2024-09-05 00:00:00
15214;15214;75200642691;2024-09-05 00:00:00
15215;15215;58371747939;2024-09-05 00:00:00
15216;15216;35638618920;2024-09-05 00:00:00
15217;15217;56266346759;2024-09-05 00:00:00
15218;15218;62863296919;2024-09-05 00:00:00
15219;15219;79474702793;2024-09-05 00:00:00
15220;15220;69925175236;2024-09-05 00:00:00
15221;15221;36864865053;2024-09-05 00:00:00
15222;15222;71134157015;2024-09-05 00:00:00
15223;15223;02103958571;2024-09-05 00:00:00
15224;15224;40014959512;2024-09-05 00:00:00
15225;15225;06023235393;2024-09-05 00:00:00
15226;15226;31999573897;2024-09-05 00:00:00
15227;15227;24683627636;2024-09-05 00:00:00
15228;15228;60356869681;2024-09-05 00:00:00
15229;15229;80433681291;2024-09-05 00:00:00
15230;15230;32277813020;2024-09-05 00:00:00
15231;15231;33067097521;2024-09-05 00:00:00
15232;15232;34381522534;2024-09-05 00:00:00
15233;15233;81256381234;2024-09-05 00:00:00
15234;15234;71098035331;2024-09-05 00:00:00
15235;15235;85740195316;2024-09-05 00:00:00
15236;15236;76841802510;2024-09-05 00:00:00
15237;15237;08701957087;2024-09-05 00:00:00
15238;15238;23784931511;2024-09-05 00:00:00
15239;15239;03806092350;2024-09-05 00:00:00
15240;15240;99680126661;2024-09-05 00:00:00
15241;15241;28234473278;2024-09-05 00:00:00
15242;15242;62923338918;2024-09-05 00:00:00
15243;15243;19122862558;2024-09-05 00:00:00
15244;15244;35561983724;2024-09-05 00:00:00
15245;15245;24219812774;2024-09-05 00:00:00
15246;15246;34685763921;2024-09-05 00:00:00
15247;15247;72584107351;2024-09-05 00:00:00
15248;15248;81979618121;2024-09-05 00:00:00
15249;15249;11578230819;2024-09-05 00:00:00
15250;15250;23198996646;2024-09-05 00:00:00
15251;15251;73557819640;2024-09-05 00:00:00
15252;15252;17989472456;2024-09-05 00:00:00
15253;15253;60044914223;2024-09-05 00:00:00
15254;15254;00628850378;2024-09-05 00:00:00
15255;15255;97246916044;2024-09-05 00:00:00
15256;15256;25920827350;2024-09-05 00:00:00
15257;15257;01438838662;2024-09-05 00:00:00
15258;15258;54135778647;2024-09-05 00:00:00
15259;15259;00196760375;2024-09-05 00:00:00
15260;15260;66348334186;2024-09-05 00:00:00
15261;15261;20765317675;2024-09-05 00:00:00
15262;15262;99423799627;2024-09-05 00:00:00
15263;15263;17642528521;2024-09-05 00:00:00
15264;15264;41923128391;2024-09-05 00:00:00
15265;15265;68524676402;2024-09-05 00:00:00
15266;15266;54129371124;2024-09-05 00:00:00
15267;15267;26331780127;2024-09-05 00:00:00
15268;15268;40063201416;2024-09-05 00:00:00
15269;15269;40068781122;2024-09-05 00:00:00
15270;15270;74540367101;2024-09-05 00:00:00
15271;15271;02458747592;2024-09-05 00:00:00
15272;15272;38316342572;2024-09-05 00:00:00
15273;15273;74818567117;2024-09-05 00:00:00
15274;15274;55666457688;2024-09-05 00:00:00
15275;15275;07064936150;2024-09-05 00:00:00
15276;15276;53443612795;2024-09-05 00:00:00
15277;15277;43359683946;2024-09-05 00:00:00
15278;15278;84157502401;2024-09-05 00:00:00
15279;15279;00433551790;2024-09-05 00:00:00
15280;15280;36371193143;2024-09-05 00:00:00
15281;15281;27052152881;2024-09-05 00:00:00
15282;15282;67051331385;2024-09-05 00:00:00
15283;15283;10829941689;2024-09-05 00:00:00
15284;15284;69355870749;2024-09-05 00:00:00
15285;15285;99534617899;2024-09-05 00:00:00
15286;15286;96678378751;2024-09-05 00:00:00
15287;15287;10343576637;2024-09-05 00:00:00
15288;15288;31267887820;2024-09-05 00:00:00
15289;15289;34910706933;2024-09-05 00:00:00
15290;15290;31093526985;2024-09-05 00:00:00
15291;15291;82339526152;2024-09-05 00:00:00
15292;15292;68395792824;2024-09-05 00:00:00
15293;15293;42582073471;2024-09-05 00:00:00
15294;15294;48536997645;2024-09-05 00:00:00
15295;15295;80431090455;2024-09-05 00:00:00
15296;15296;25039174449;2024-09-05 00:00:00
15297;15297;34296242660;2024-09-05 00:00:00
15298;15298;95058858180;2024-09-05 00:00:00
15299;15299;31941489691;2024-09-05 00:00:00
15300;15300;35226770060;2024-09-05 00:00:00
15301;15301;94384522405;2024-09-05 00:00:00
15302;15302;58763360492;2024-09-05 00:00:00
15303;15303;80423031288;2024-09-05 00:00:00
15304;15304;69076324565;2024-09-05 00:00:00
15305;15305;85496007476;2024-09-05 00:00:00
15306;15306;17407981790;2024-09-05 00:00:00
15307;15307;81348989441;2024-09-05 00:00:00
15308;15308;57513626553;2024-09-05 00:00:00
15309;15309;47593448084;2024-09-05 00:00:00
15310;15310;36116657592;2024-09-05 00:00:00
15311;15311;17967909778;2024-09-05 00:00:00
15312;15312;84337696402;2024-09-05 00:00:00
15313;15313;09928275023;2024-09-05 00:00:00
15314;15314;77297749258;2024-09-05 00:00:00
15315;15315;10951326551;2024-09-05 00:00:00
15316;15316;72295355515;2024-09-05 00:00:00
15317;15317;16531114547;2024-09-05 00:00:00
15318;15318;65893013213;2024-09-05 00:00:00
15319;15319;41908764181;2024-09-05 00:00:00
15320;15320;49266143662;2024-09-05 00:00:00
15321;15321;21420200793;2024-09-05 00:00:00
15322;15322;94517850666;2024-09-05 00:00:00
15323;15323;34310018517;2024-09-05 00:00:00
15324;15324;43674012482;2024-09-05 00:00:00
15325;15325;53345250544;2024-09-05 00:00:00
15326;15326;21453198882;2024-09-05 00:00:00
15327;15327;79043969194;2024-09-05 00:00:00
15328;15328;25346249429;2024-09-05 00:00:00
15329;15329;91136732398;2024-09-05 00:00:00
15330;15330;06862804893;2024-09-05 00:00:00
15331;15331;20233309183;2024-09-05 00:00:00
15332;15332;23232918003;2024-09-05 00:00:00
15333;15333;21683272041;2024-09-05 00:00:00
15334;15334;19165198611;2024-09-05 00:00:00
15335;15335;19640070594;2024-09-05 00:00:00
15336;15336;08459901411;2024-09-05 00:00:00
15337;15337;86070560990;2024-09-05 00:00:00
15338;15338;22393773076;2024-09-05 00:00:00
15339;15339;38911136271;2024-09-05 00:00:00
15340;15340;19890746839;2024-09-05 00:00:00
15341;15341;25508903185;2024-09-05 00:00:00
15342;15342;51246607323;2024-09-05 00:00:00
15343;15343;83839458891;2024-09-05 00:00:00
15344;15344;67337796876;2024-09-05 00:00:00
15345;15345;48108655404;2024-09-05 00:00:00
15346;15346;60438802531;2024-09-05 00:00:00
15347;15347;94881792587;2024-09-05 00:00:00
15348;15348;77901366749;2024-09-05 00:00:00
15349;15349;50741454563;2024-09-05 00:00:00
15350;15350;10167115581;2024-09-05 00:00:00
15351;15351;19435995995;2024-09-05 00:00:00
15352;15352;07846560561;2024-09-05 00:00:00
15353;15353;17847621894;2024-09-05 00:00:00
15354;15354;48028924198;2024-09-05 00:00:00
15355;15355;27581699925;2024-09-05 00:00:00
15356;15356;66033164771;2024-09-05 00:00:00
15357;15357;26244574540;2024-09-05 00:00:00
15358;15358;27377497762;2024-09-05 00:00:00
15359;15359;16699456780;2024-09-05 00:00:00
15360;15360;78127946921;2024-09-05 00:00:00
15361;15361;29680213108;2024-09-05 00:00:00
15362;15362;37815020531;2024-09-05 00:00:00
15363;15363;19070076738;2024-09-05 00:00:00
15364;15364;91175913980;2024-09-05 00:00:00
15365;15365;21984661503;2024-09-05 00:00:00
15366;15366;55261528699;2024-09-05 00:00:00
15367;15367;53018268825;2024-09-05 00:00:00
15368;15368;90103240825;2024-09-05 00:00:00
15369;15369;62424831522;2024-09-05 00:00:00
15370;15370;29494224317;2024-09-05 00:00:00
15371;15371;70540268398;2024-09-05 00:00:00
15372;15372;20889349006;2024-09-05 00:00:00
15373;15373;60685880880;2024-09-05 00:00:00
15374;15374;33561860350;2024-09-05 00:00:00
15375;15375;28910073689;2024-09-05 00:00:00
15376;15376;50941561020;2024-09-05 00:00:00
15377;15377;59597855813;2024-09-05 00:00:00
15378;15378;91274377856;2024-09-05 00:00:00
15379;15379;08408065260;2024-09-05 00:00:00
15380;15380;09032733093;2024-09-05 00:00:00
15381;15381;88104956960;2024-09-05 00:00:00
15382;15382;23802667511;2024-09-05 00:00:00
15383;15383;26334570689;2024-09-05 00:00:00
15384;15384;83916212750;2024-09-05 00:00:00
15385;15385;40726950098;2024-09-05 00:00:00
15386;15386;85146947261;2024-09-05 00:00:00
15387;15387;38607712763;2024-09-05 00:00:00
15388;15388;32692613406;2024-09-05 00:00:00
15389;15389;76503110846;2024-09-05 00:00:00
15390;15390;35020223181;2024-09-05 00:00:00
15391;15391;55917108361;2024-09-05 00:00:00
15392;15392;82886763831;2024-09-05 00:00:00
15393;15393;28647531341;2024-09-05 00:00:00
15394;15394;30231350600;2024-09-05 00:00:00
15395;15395;28824665813;2024-09-05 00:00:00
15396;15396;16080575853;2024-09-05 00:00:00
15397;15397;17294039824;2024-09-05 00:00:00
15398;15398;23484899645;2024-09-05 00:00:00
15399;15399;99497832865;2024-09-05 00:00:00
15400;15400;80072982328;2024-09-05 00:00:00
15401;15401;53890686771;2024-09-05 00:00:00
15402;15402;93549787241;2024-09-05 00:00:00
15403;15403;80700784076;2024-09-05 00:00:00
15404;15404;15150331255;2024-09-05 00:00:00
15405;15405;48525573425;2024-09-05 00:00:00
15406;15406;30173292757;2024-09-05 00:00:00
15407;15407;01122919421;2024-09-05 00:00:00
15408;15408;72266305119;2024-09-05 00:00:00
15409;15409;35434678893;2024-09-05 00:00:00
15410;15410;59431136380;2024-09-05 00:00:00
15411;15411;86395903816;2024-09-05 00:00:00
15412;15412;08004922560;2024-09-05 00:00:00
15413;15413;82749886970;2024-09-05 00:00:00
15414;15414;39927206966;2024-09-05 00:00:00
15415;15415;92003768083;2024-09-05 00:00:00
15416;15416;88260859821;2024-09-05 00:00:00
15417;15417;47585789037;2024-09-05 00:00:00
15418;15418;43191480818;2024-09-05 00:00:00
15419;15419;78059975337;2024-09-05 00:00:00
15420;15420;41073135562;2024-09-05 00:00:00
15421;15421;01570725700;2024-09-05 00:00:00
15422;15422;45486234691;2024-09-05 00:00:00
15423;15423;13579562480;2024-09-05 00:00:00
15424;15424;58777767499;2024-09-05 00:00:00
15425;15425;79295843795;2024-09-05 00:00:00
15426;15426;17925686618;2024-09-05 00:00:00
15427;15427;19022749201;2024-09-05 00:00:00
15428;15428;20667538529;2024-09-05 00:00:00
15429;15429;94804426807;2024-09-05 00:00:00
15430;15430;20945707509;2024-09-05 00:00:00
15431;15431;61125276785;2024-09-05 00:00:00
15432;15432;60448143773;2024-09-05 00:00:00
15433;15433;70385790472;2024-09-05 00:00:00
15434;15434;74253281274;2024-09-05 00:00:00
15435;15435;04972370160;2024-09-05 00:00:00
15436;15436;46191190811;2024-09-05 00:00:00
15437;15437;69582341854;2024-09-05 00:00:00
15438;15438;17989783688;2024-09-05 00:00:00
15439;15439;36244159385;2024-09-05 00:00:00
15440;15440;15936451005;2024-09-05 00:00:00
15441;15441;48790489964;2024-09-05 00:00:00
15442;15442;18743524474;2024-09-05 00:00:00
15443;15443;14744824596;2024-09-05 00:00:00
15444;15444;93877178415;2024-09-05 00:00:00
15445;15445;27867572229;2024-09-05 00:00:00
15446;15446;30054413081;2024-09-05 00:00:00
15447;15447;70036109231;2024-09-05 00:00:00
15448;15448;61866718471;2024-09-05 00:00:00
15449;15449;24440185600;2024-09-05 00:00:00
15450;15450;54475687149;2024-09-05 00:00:00
15451;15451;05453119262;2024-09-05 00:00:00
15452;15452;19117393632;2024-09-05 00:00:00
15453;15453;75820591218;2024-09-05 00:00:00
15454;15454;31058203534;2024-09-05 00:00:00
15455;15455;55077952881;2024-09-05 00:00:00
15456;15456;83118691761;2024-09-05 00:00:00
15457;15457;48422033000;2024-09-05 00:00:00
15458;15458;58686450387;2024-09-05 00:00:00
15459;15459;51287794148;2024-09-05 00:00:00
15460;15460;80881862437;2024-09-05 00:00:00
15461;15461;00044336025;2024-09-05 00:00:00
15462;15462;33439973814;2024-09-05 00:00:00
15463;15463;22339080208;2024-09-05 00:00:00
15464;15464;27551642744;2024-09-05 00:00:00
15465;15465;68139982991;2024-09-05 00:00:00
15466;15466;63479441331;2024-09-05 00:00:00
15467;15467;18609202577;2024-09-05 00:00:00
15468;15468;93622077665;2024-09-05 00:00:00
15469;15469;38032517558;2024-09-05 00:00:00
15470;15470;54748962975;2024-09-05 00:00:00
15471;15471;51979787207;2024-09-05 00:00:00
15472;15472;00227906262;2024-09-05 00:00:00
15473;15473;98053603140;2024-09-05 00:00:00
15474;15474;00761087208;2024-09-05 00:00:00
15475;15475;65980050791;2024-09-05 00:00:00
15476;15476;97121588268;2024-09-05 00:00:00
15477;15477;70888038404;2024-09-05 00:00:00
15478;15478;17474037073;2024-09-05 00:00:00
15479;15479;62836816946;2024-09-05 00:00:00
15480;15480;85587990009;2024-09-05 00:00:00
15481;15481;27006350619;2024-09-05 00:00:00
15482;15482;28672051131;2024-09-05 00:00:00
15483;15483;75869605751;2024-09-05 00:00:00
15484;15484;83974369110;2024-09-05 00:00:00
15485;15485;02938121611;2024-09-05 00:00:00
15486;15486;28896338300;2024-09-05 00:00:00
15487;15487;91135599919;2024-09-05 00:00:00
15488;15488;52514643674;2024-09-05 00:00:00
15489;15489;38037908035;2024-09-05 00:00:00
15490;15490;93056118225;2024-09-05 00:00:00
15491;15491;78305661274;2024-09-05 00:00:00
15492;15492;58351823406;2024-09-05 00:00:00
15493;15493;97656433828;2024-09-05 00:00:00
15494;15494;12648446152;2024-09-05 00:00:00
15495;15495;57129411937;2024-09-05 00:00:00
15496;15496;19470878609;2024-09-05 00:00:00
15497;15497;09808994541;2024-09-05 00:00:00
15498;15498;82763826681;2024-09-05 00:00:00
15499;15499;28938829822;2024-09-05 00:00:00
15500;15500;34682161779;2024-09-05 00:00:00
15501;15501;25098277086;2024-09-05 00:00:00
15502;15502;72075631291;2024-09-05 00:00:00
15503;15503;82868294301;2024-09-05 00:00:00
15504;15504;26315954797;2024-09-05 00:00:00
15505;15505;81209609017;2024-09-05 00:00:00
15506;15506;27545099800;2024-09-05 00:00:00
15507;15507;24555921982;2024-09-05 00:00:00
15508;15508;69017021531;2024-09-05 00:00:00
15509;15509;43848911499;2024-09-05 00:00:00
15510;15510;47402439273;2024-09-05 00:00:00
15511;15511;40981772414;2024-09-05 00:00:00
15512;15512;02775807467;2024-09-05 00:00:00
15513;15513;69701750981;2024-09-05 00:00:00
15514;15514;60583660669;2024-09-05 00:00:00
15515;15515;65539339261;2024-09-05 00:00:00
15516;15516;33141178700;2024-09-05 00:00:00
15517;15517;03231175216;2024-09-05 00:00:00
15518;15518;87024184858;2024-09-05 00:00:00
15519;15519;37712953198;2024-09-05 00:00:00
15520;15520;84415786462;2024-09-05 00:00:00
15521;15521;04460309479;2024-09-05 00:00:00
15522;15522;27529347803;2024-09-05 00:00:00
15523;15523;67993199105;2024-09-05 00:00:00
15524;15524;71581026231;2024-09-05 00:00:00
15525;15525;18995278052;2024-09-05 00:00:00
15526;15526;59866602079;2024-09-05 00:00:00
15527;15527;28691942890;2024-09-05 00:00:00
15528;15528;28852237752;2024-09-05 00:00:00
15529;15529;80641763261;2024-09-05 00:00:00
15530;15530;87604954611;2024-09-05 00:00:00
15531;15531;53371248138;2024-09-05 00:00:00
15532;15532;19429911625;2024-09-05 00:00:00
15533;15533;85406456067;2024-09-05 00:00:00
15534;15534;25349032616;2024-09-05 00:00:00
15535;15535;82540988285;2024-09-05 00:00:00
15536;15536;59437356382;2024-09-05 00:00:00
15537;15537;50632616220;2024-09-05 00:00:00
